GeneId	shNC-1	shNC-2	shMIB1-1	shMIB1-2
ENSG00000174501	74	57	63	43
ENSG00000174502	1	0	0	2
ENSG00000174514	30	36	22	24
ENSG00000174516	154	141	167	159
ENSG00000174521	13	7	11	4
ENSG00000174527	3	3	0	1
ENSG00000174529	62	71	80	68
ENSG00000174547	1002	1075	1059	616
ENSG00000174562	0	0	0	0
ENSG00000174564	26	24	32	26
ENSG00000174567	20	17	29	44
ENSG00000174572	0	0	0	0
ENSG00000174574	1430	1857	1757	1524
ENSG00000174576	0	0	2	0
ENSG00000174579	431	477	534	414
ENSG00000174586	41	27	33	16
ENSG00000174599	0	0	0	0
ENSG00000174600	2	0	0	0
ENSG00000174606	254	332	380	220
ENSG00000174607	599	761	510	517
ENSG00000174611	0	1	1	4
ENSG00000174628	123	146	115	91
ENSG00000174640	9	4	3	1
ENSG00000174652	172	311	238	288
ENSG00000174667	0	0	0	0
ENSG00000174669	453	532	623	621
ENSG00000174672	290	174	309	184
ENSG00000174677	0	0	0	0
ENSG00000174678	0	0	0	2
ENSG00000174680	0	0	0	0
ENSG00000174684	132	89	147	110
ENSG00000174695	1787	2693	3364	2599
ENSG00000174697	0	0	0	0
ENSG00000174705	1304	1678	1281	1465
ENSG00000174715	0	0	0	0
ENSG00000174718	1370	1955	1888	1879
ENSG00000174720	854	978	864	589
ENSG00000174721	34	31	35	14
ENSG00000174738	786	1596	793	1036
ENSG00000174740	0	0	0	0
ENSG00000174744	781	739	815	533
ENSG00000174748	15917	17430	18595	14022
ENSG00000174749	249	513	491	457
ENSG00000174775	667	618	755	581
ENSG00000174776	1	0	0	0
ENSG00000174780	2502	3341	2960	2363
ENSG00000174788	0	0	1	1
ENSG00000174791	536	475	558	535
ENSG00000174792	1	0	3	1
ENSG00000174796	213	265	263	232
ENSG00000174799	313	447	303	260
ENSG00000174804	240	287	223	273
ENSG00000174807	0	0	0	0
ENSG00000174808	65	57	101	71
ENSG00000174827	1	4	2	0
ENSG00000174837	1	0	3	3
ENSG00000174839	415	662	418	530
ENSG00000174840	969	1469	1042	965
ENSG00000174842	241	271	261	174
ENSG00000174844	10	9	11	12
ENSG00000174851	413	391	392	410
ENSG00000174871	8	0	4	2
ENSG00000174876	0	0	0	0
ENSG00000174885	0	0	0	0
ENSG00000174886	1450	1706	1850	1663
ENSG00000174891	341	501	379	326
ENSG00000174898	0	0	0	0
ENSG00000174899	19	35	20	23
ENSG00000174903	2897	3382	3583	3549
ENSG00000174912	4	2	4	1
ENSG00000174914	0	0	0	0
ENSG00000174915	543	630	545	565
ENSG00000174917	336	276	452	315
ENSG00000174928	72	95	91	73
ENSG00000174930	0	0	0	0
ENSG00000174937	0	0	0	0
ENSG00000174938	685	786	908	1021
ENSG00000174939	136	93	154	95
ENSG00000174943	227	240	274	294
ENSG00000174944	0	0	0	1
ENSG00000174945	0	0	0	0
ENSG00000174946	0	0	0	0
ENSG00000174948	0	0	0	0
ENSG00000174950	70	57	49	56
ENSG00000174951	144	205	184	195
ENSG00000174953	777	988	799	668
ENSG00000174957	0	0	0	0
ENSG00000174963	0	0	0	0
ENSG00000174970	0	0	0	0
ENSG00000174977	7	3	5	2
ENSG00000174982	0	0	0	0
ENSG00000174989	224	269	268	206
ENSG00000174990	0	0	0	0
ENSG00000174992	0	0	0	0
ENSG00000174996	1155	1311	1424	1520
ENSG00000175003	0	2	7	4
ENSG00000175018	1	0	2	2
ENSG00000175029	2341	3092	2748	2537
ENSG00000175040	47	53	70	49
ENSG00000175048	155	177	200	150
ENSG00000175054	787	1040	795	638
ENSG00000175061	4975	4914	6431	4614
ENSG00000175063	1615	1548	1587	937
ENSG00000175065	7	4	25	3
ENSG00000175066	287	545	404	429
ENSG00000175073	533	874	657	637
ENSG00000175077	1	1	0	1
ENSG00000175084	68	105	40	83
ENSG00000175087	157	161	140	109
ENSG00000175093	5	9	7	10
ENSG00000175097	0	0	0	1
ENSG00000175104	271	334	244	264
ENSG00000175105	115	236	169	190
ENSG00000175106	25	58	48	40
ENSG00000175110	1088	1141	1080	683
ENSG00000175115	966	1277	1319	1459
ENSG00000175121	0	1	0	1
ENSG00000175130	1796	2095	2523	2223
ENSG00000175137	653	821	666	820
ENSG00000175143	0	0	0	0
ENSG00000175147	28	31	43	31
ENSG00000175155	128	154	119	165
ENSG00000175161	0	0	0	0
ENSG00000175164	10	6	22	7
ENSG00000175166	6778	8757	7947	6870
ENSG00000175170	0	2	1	3
ENSG00000175175	0	0	1	0
ENSG00000175182	297	307	301	353
ENSG00000175183	380	384	412	312
ENSG00000175189	2	3	7	2
ENSG00000175193	618	605	714	431
ENSG00000175197	170	189	161	203
ENSG00000175198	214	298	269	210
ENSG00000175202	1	0	0	0
ENSG00000175203	1651	1852	2062	1854
ENSG00000175206	0	0	0	0
ENSG00000175213	197	238	219	258
ENSG00000175215	1585	1941	1851	2126
ENSG00000175216	4529	5822	5138	4379
ENSG00000175220	767	1055	1128	1123
ENSG00000175221	713	805	787	766
ENSG00000175224	762	914	932	971
ENSG00000175229	0	0	0	0
ENSG00000175262	2	1	4	1
ENSG00000175264	32	36	16	31
ENSG00000175265	559	501	696	682
ENSG00000175267	0	1	0	1
ENSG00000175274	1097	1350	1095	1585
ENSG00000175279	203	168	128	81
ENSG00000175283	248	331	320	335
ENSG00000175287	0	1	0	0
ENSG00000175294	14	11	10	15
ENSG00000175302	0	0	0	0
ENSG00000175305	397	480	414	230
ENSG00000175309	132	161	161	148
ENSG00000175311	0	0	0	0
ENSG00000175315	194	132	225	96
ENSG00000175318	141	225	192	196
ENSG00000175319	0	0	0	0
ENSG00000175322	46	73	74	55
ENSG00000175324	382	407	496	272
ENSG00000175325	0	0	0	0
ENSG00000175329	0	0	0	0
ENSG00000175334	2019	1985	2385	1391
ENSG00000175336	0	0	0	0
ENSG00000175344	151	167	167	177
ENSG00000175348	539	631	667	516
ENSG00000175352	0	0	1	0
ENSG00000175354	559	703	685	416
ENSG00000175356	8	5	9	1
ENSG00000175376	778	1009	856	680
ENSG00000175387	1306	1690	1633	1370
ENSG00000175390	2586	2787	2796	2269
ENSG00000175395	93	116	65	75
ENSG00000175398	0	0	0	0
ENSG00000175414	1	5	1	4
ENSG00000175416	763	871	1047	966
ENSG00000175426	0	0	0	0
ENSG00000175445	0	0	0	0
ENSG00000175449	36	28	30	31
ENSG00000175455	828	1115	971	784
ENSG00000175463	0	0	1	0
ENSG00000175467	1262	1487	1353	1344
ENSG00000175470	379	391	446	351
ENSG00000175471	9	9	8	10
ENSG00000175482	158	203	217	386
ENSG00000175485	0	0	0	0
ENSG00000175489	1	1	2	2
ENSG00000175497	0	0	0	0
ENSG00000175505	70	83	137	112
ENSG00000175509	0	0	0	1
ENSG00000175513	0	0	1	0
ENSG00000175514	0	0	0	1
ENSG00000175518	3	4	2	4
ENSG00000175520	0	0	0	0
ENSG00000175535	0	0	0	0
ENSG00000175536	8	12	15	7
ENSG00000175538	0	0	0	0
ENSG00000175544	1	0	0	0
ENSG00000175548	93	110	137	130
ENSG00000175550	2039	2439	2645	2615
ENSG00000175556	77	132	87	84
ENSG00000175564	13	5	9	11
ENSG00000175567	62	81	101	101
ENSG00000175573	626	1086	1137	1470
ENSG00000175575	148	169	189	125
ENSG00000175581	349	376	437	302
ENSG00000175582	2115	2755	2645	2245
ENSG00000175591	61	84	77	71
ENSG00000175592	2700	4297	5450	5709
ENSG00000175595	181	285	188	228
ENSG00000175600	92	98	168	145
ENSG00000175602	907	501	1128	600
ENSG00000175604	0	0	0	0
ENSG00000175606	773	634	782	486
ENSG00000175611	47	57	41	36
ENSG00000175619	0	0	0	0
ENSG00000175634	752	858	971	915
ENSG00000175643	168	196	200	183
ENSG00000175646	0	0	0	0
ENSG00000175658	0	0	0	0
ENSG00000175662	423	644	688	899
ENSG00000175664	0	0	0	0
ENSG00000175676	0	0	0	0
ENSG00000175691	161	175	135	106
ENSG00000175697	3	4	3	0
ENSG00000175699	0	0	0	0
ENSG00000175701	73	32	121	46
ENSG00000175707	281	406	358	439
ENSG00000175711	136	174	195	143
ENSG00000175718	0	0	0	0
ENSG00000175727	1678	2119	2008	1948
ENSG00000175728	0	0	0	0
ENSG00000175730	0	0	0	0
ENSG00000175741	0	3	1	0
ENSG00000175745	653	1153	983	974
ENSG00000175746	0	0	0	0
ENSG00000175749	2	1	2	0
ENSG00000175756	1375	1217	1670	1148
ENSG00000175764	24	23	27	22
ENSG00000175766	5	3	2	2
ENSG00000175768	1212	1197	1535	887
ENSG00000175772	213	288	286	229
ENSG00000175773	0	0	0	1
ENSG00000175779	0	0	0	0
ENSG00000175782	148	152	185	149
ENSG00000175785	52	55	39	45
ENSG00000175787	91	98	71	68
ENSG00000175792	2610	3158	3134	2097
ENSG00000175793	3414	4760	5548	6998
ENSG00000175800	0	0	0	0
ENSG00000175806	44	40	57	37
ENSG00000175809	0	0	0	0
ENSG00000175820	1	3	3	2
ENSG00000175826	1301	1347	1619	1207
ENSG00000175832	774	803	660	602
ENSG00000175841	0	1	0	0
ENSG00000175854	177	179	222	171
ENSG00000175857	0	0	0	0
ENSG00000175866	1233	1271	1473	1515
ENSG00000175868	0	1	2	3
ENSG00000175874	8	8	6	7
ENSG00000175877	3	3	3	3
ENSG00000175879	118	108	69	69
ENSG00000175886	4	4	3	0
ENSG00000175893	141	254	173	198
ENSG00000175894	0	1	0	1
ENSG00000175895	289	548	335	361
ENSG00000175899	1	2	1	2
ENSG00000175906	372	315	386	335
ENSG00000175920	40	14	28	8
ENSG00000175928	0	0	0	0
ENSG00000175931	1848	2046	2051	2064
ENSG00000175938	68	88	83	93
ENSG00000175946	0	1	3	0
ENSG00000175967	0	0	0	0
ENSG00000175970	746	859	872	597
ENSG00000175984	124	183	186	191
ENSG00000175985	30	25	18	27
ENSG00000176007	0	0	0	0
ENSG00000176009	0	0	0	0
ENSG00000176014	2203	2716	2089	2250
ENSG00000176018	431	554	492	505
ENSG00000176020	28	22	43	45
ENSG00000176022	179	153	228	142
ENSG00000176024	57	86	85	72
ENSG00000176029	0	0	0	0
ENSG00000176040	0	0	0	0
ENSG00000176043	0	0	0	0
ENSG00000176046	0	0	1	2
ENSG00000176049	0	0	1	2
ENSG00000176054	0	0	0	1
ENSG00000176055	119	175	126	136
ENSG00000176058	267	236	213	254
ENSG00000176076	1	4	0	2
ENSG00000176083	0	0	0	0
ENSG00000176087	641	898	1008	961
ENSG00000176092	118	183	108	191
ENSG00000176095	749	1041	850	957
ENSG00000176101	728	630	756	660
ENSG00000176102	893	1116	919	770
ENSG00000176105	1868	2626	730	942
ENSG00000176108	231	222	292	257
ENSG00000176115	0	0	0	0
ENSG00000176124	284	303	312	183
ENSG00000176125	13	4	21	7
ENSG00000176134	0	0	0	6
ENSG00000176136	1	2	2	2
ENSG00000176142	444	476	534	397
ENSG00000176148	146	224	217	218
ENSG00000176153	0	0	0	0
ENSG00000176155	783	746	941	806
ENSG00000176160	0	0	0	0
ENSG00000176165	0	0	0	0
ENSG00000176170	99	103	111	118
ENSG00000176171	691	746	1088	1023
ENSG00000176177	0	0	1	0
ENSG00000176182	108	70	120	84
ENSG00000176183	0	0	0	0
ENSG00000176194	1	0	0	0
ENSG00000176198	0	0	0	0
ENSG00000176200	0	0	0	0
ENSG00000176204	0	0	0	0
ENSG00000176208	271	303	247	175
ENSG00000176209	96	115	111	113
ENSG00000176219	0	0	0	0
ENSG00000176222	1	0	0	1
ENSG00000176225	837	1275	1305	1017
ENSG00000176230	0	0	0	0
ENSG00000176231	0	0	0	0
ENSG00000176232	0	0	0	0
ENSG00000176236	5	1	2	1
ENSG00000176239	0	0	0	0
ENSG00000176243	0	0	0	0
ENSG00000176244	73	110	49	48
ENSG00000176246	0	0	0	0
ENSG00000176248	866	761	894	780
ENSG00000176253	0	0	0	0
ENSG00000176256	0	0	0	0
ENSG00000176261	312	344	392	238
ENSG00000176268	0	0	0	0
ENSG00000176269	0	0	0	3
ENSG00000176273	156	250	176	156
ENSG00000176281	0	0	0	0
ENSG00000176289	0	0	0	0
ENSG00000176290	0	0	0	0
ENSG00000176293	0	0	0	0
ENSG00000176294	0	0	0	0
ENSG00000176299	0	0	0	0
ENSG00000176302	0	0	0	1
ENSG00000176312	0	0	0	0
ENSG00000176318	0	0	0	0
ENSG00000176320	0	0	0	0
ENSG00000176340	1644	1394	2035	1408
ENSG00000176343	0	0	0	0
ENSG00000176349	0	0	0	0
ENSG00000176358	0	0	0	0
ENSG00000176371	177	248	167	181
ENSG00000176378	0	0	0	0
ENSG00000176381	1	0	0	0
ENSG00000176383	71	73	83	50
ENSG00000176386	334	370	362	275
ENSG00000176387	114	91	105	86
ENSG00000176390	688	938	995	825
ENSG00000176393	1546	1773	1828	1478
ENSG00000176396	174	220	240	144
ENSG00000176399	0	2	0	1
ENSG00000176401	14	17	23	24
ENSG00000176402	1	3	1	1
ENSG00000176406	2	5	3	3
ENSG00000176407	1105	1182	1531	1028
ENSG00000176410	103	112	175	91
ENSG00000176422	100	112	195	105
ENSG00000176428	91	69	85	73
ENSG00000176435	0	0	0	0
ENSG00000176438	97	144	59	104
ENSG00000176444	745	897	931	830
ENSG00000176454	587	667	673	782
ENSG00000176463	154	263	210	227
ENSG00000176472	5	6	10	7
ENSG00000176473	94	135	128	115
ENSG00000176476	119	139	115	109
ENSG00000176485	277	294	421	322
ENSG00000176490	698	775	719	739
ENSG00000176495	0	0	0	0
ENSG00000176510	0	0	0	0
ENSG00000176515	0	0	0	0
ENSG00000176531	120	124	174	158
ENSG00000176532	42	42	37	45
ENSG00000176533	185	244	199	266
ENSG00000176540	0	0	0	0
ENSG00000176542	423	686	406	504
ENSG00000176547	0	0	0	0
ENSG00000176555	0	0	0	0
ENSG00000176563	0	0	0	0
ENSG00000176566	0	0	0	0
ENSG00000176567	0	0	0	0
ENSG00000176571	0	0	0	0
ENSG00000176584	0	0	0	0
ENSG00000176593	0	0	0	0
ENSG00000176595	166	214	146	186
ENSG00000176597	783	1377	946	1214
ENSG00000176601	0	0	0	0
ENSG00000176605	0	0	0	0
ENSG00000176619	6287	7141	7400	5355
ENSG00000176623	742	890	901	668
ENSG00000176624	771	991	602	613
ENSG00000176635	0	0	0	0
ENSG00000176641	29	70	30	45
ENSG00000176654	0	0	0	0
ENSG00000176658	882	1389	990	1291
ENSG00000176659	0	1	0	0
ENSG00000176678	50	95	99	125
ENSG00000176679	0	0	0	0
ENSG00000176681	22	43	27	18
ENSG00000176692	5	2	4	3
ENSG00000176695	0	0	0	0
ENSG00000176697	760	603	1594	586
ENSG00000176700	76	70	119	84
ENSG00000176714	36	29	32	20
ENSG00000176715	751	894	946	884
ENSG00000176716	0	0	0	1
ENSG00000176720	759	845	788	805
ENSG00000176723	8	24	11	22
ENSG00000176728	0	0	0	0
ENSG00000176731	682	654	700	471
ENSG00000176732	1	6	2	0
ENSG00000176742	0	0	0	0
ENSG00000176746	0	0	2	0
ENSG00000176748	0	0	0	0
ENSG00000176749	159	182	203	156
ENSG00000176752	0	0	0	0
ENSG00000176753	6	9	8	10
ENSG00000176754	0	1	0	0
ENSG00000176761	0	0	0	0
ENSG00000176769	1	0	3	1
ENSG00000176771	6	28	9	19
ENSG00000176774	0	0	0	0
ENSG00000176782	0	0	0	0
ENSG00000176783	536	609	721	476
ENSG00000176787	0	0	0	0
ENSG00000176788	0	0	0	0
ENSG00000176797	0	0	0	0
ENSG00000176798	0	0	0	0
ENSG00000176809	35	41	49	47
ENSG00000176812	0	0	0	0
ENSG00000176826	0	0	1	1
ENSG00000176834	535	640	755	749
ENSG00000176840	0	0	0	0
ENSG00000176842	19	22	13	23
ENSG00000176845	552	570	580	524
ENSG00000176853	1998	3131	1829	2034
ENSG00000176855	0	0	1	1
ENSG00000176857	0	0	0	0
ENSG00000176868	0	0	0	0
ENSG00000176871	1318	1989	1521	1444
ENSG00000176882	0	0	0	0
ENSG00000176884	166	152	164	159
ENSG00000176887	0	0	0	0
ENSG00000176890	3133	3186	4235	1922
ENSG00000176893	0	0	0	0
ENSG00000176894	173	205	163	113
ENSG00000176895	0	0	0	0
ENSG00000176896	10	14	20	11
ENSG00000176900	0	0	0	0
ENSG00000176903	455	659	563	558
ENSG00000176904	0	0	0	0
ENSG00000176907	0	0	0	1
ENSG00000176909	18	17	19	15
ENSG00000176912	8	4	12	6
ENSG00000176915	1055	1016	1155	888
ENSG00000176919	6	5	9	3
ENSG00000176920	80	90	98	72
ENSG00000176922	0	0	0	0
ENSG00000176923	0	0	0	0
ENSG00000176925	0	0	0	0
ENSG00000176927	2	0	1	1
ENSG00000176928	1	11	7	15
ENSG00000176933	3	9	4	5
ENSG00000176945	14	17	13	26
ENSG00000176946	1280	1514	1422	1323
ENSG00000176951	0	0	0	0
ENSG00000176953	845	931	927	777
ENSG00000176956	0	0	0	0
ENSG00000176970	0	0	0	0
ENSG00000176971	0	0	0	0
ENSG00000176973	356	334	527	447
ENSG00000176974	960	1128	986	821
ENSG00000176978	1797	1782	1906	1808
ENSG00000176979	0	0	0	0
ENSG00000176984	0	1	0	0
ENSG00000176986	1960	2341	2469	2536
ENSG00000176988	0	0	0	0
ENSG00000176994	528	773	553	685
ENSG00000176998	0	0	0	0
ENSG00000177000	199	247	221	273
ENSG00000177023	0	0	0	0
ENSG00000177025	0	0	0	0
ENSG00000177030	244	272	329	274
ENSG00000177034	695	887	698	597
ENSG00000177042	47	42	53	30
ENSG00000177045	167	179	209	208
ENSG00000177047	0	0	0	0
ENSG00000177051	306	318	334	319
ENSG00000177054	355	465	445	403
ENSG00000177058	214	244	252	205
ENSG00000177076	58	117	131	130
ENSG00000177082	399	431	530	350
ENSG00000177084	2530	2770	2686	2204
ENSG00000177096	1	2	0	0
ENSG00000177098	8	9	3	5
ENSG00000177103	0	2	0	0
ENSG00000177105	607	620	624	660
ENSG00000177106	1672	1810	1935	2081
ENSG00000177108	4	1	1	1
ENSG00000177112	4	8	10	11
ENSG00000177119	1129	1567	1704	1376
ENSG00000177125	270	281	284	235
ENSG00000177133	12	7	17	8
ENSG00000177138	0	0	0	0
ENSG00000177143	0	0	0	0
ENSG00000177144	0	0	0	0
ENSG00000177150	418	587	572	439
ENSG00000177151	0	0	0	0
ENSG00000177156	2810	2968	3000	2351
ENSG00000177169	453	624	425	667
ENSG00000177173	3	0	4	1
ENSG00000177174	0	0	0	0
ENSG00000177181	196	194	257	253
ENSG00000177182	0	0	0	0
ENSG00000177186	0	0	0	0
ENSG00000177189	1125	1507	1272	1238
ENSG00000177191	0	1	2	1
ENSG00000177192	867	773	801	523
ENSG00000177197	1	0	0	0
ENSG00000177200	470	746	582	682
ENSG00000177201	0	0	0	0
ENSG00000177202	0	0	0	0
ENSG00000177212	0	0	0	0
ENSG00000177225	612	542	691	610
ENSG00000177233	0	0	0	0
ENSG00000177234	0	0	0	0
ENSG00000177238	660	644	684	504
ENSG00000177239	926	1070	1105	1204
ENSG00000177243	0	0	0	0
ENSG00000177257	0	0	0	0
ENSG00000177261	0	0	0	0
ENSG00000177272	0	0	0	0
ENSG00000177275	0	0	0	0
ENSG00000177283	7	7	5	9
ENSG00000177291	0	0	0	0
ENSG00000177294	0	0	0	0
ENSG00000177300	0	0	0	0
ENSG00000177301	0	0	0	0
ENSG00000177302	734	899	752	656
ENSG00000177303	696	781	832	888
ENSG00000177306	0	0	1	2
ENSG00000177311	461	857	580	655
ENSG00000177324	0	0	0	0
ENSG00000177335	0	0	0	0
ENSG00000177337	27	36	23	22
ENSG00000177338	0	0	0	0
ENSG00000177340	0	0	0	2
ENSG00000177350	0	0	0	0
ENSG00000177352	394	573	466	557
ENSG00000177354	0	0	0	0
ENSG00000177359	34	46	24	33
ENSG00000177363	2	2	1	2
ENSG00000177369	0	0	1	0
ENSG00000177370	516	536	597	453
ENSG00000177374	1	2	6	0
ENSG00000177380	459	414	528	551
ENSG00000177383	761	931	873	745
ENSG00000177398	0	0	0	0
ENSG00000177400	0	0	0	0
ENSG00000177406	14	11	23	19
ENSG00000177409	2	1	15	2
ENSG00000177410	1371	1190	1312	961
ENSG00000177414	0	0	0	0
ENSG00000177418	0	0	0	0
ENSG00000177425	657	876	700	606
ENSG00000177426	1603	1902	1642	1259
ENSG00000177427	160	167	164	208
ENSG00000177432	66	64	58	69
ENSG00000177447	0	0	0	0
ENSG00000177452	0	0	0	0
ENSG00000177453	1	0	1	2
ENSG00000177455	1	0	3	8
ENSG00000177459	189	272	168	181
ENSG00000177462	0	0	0	0
ENSG00000177463	531	599	597	514
ENSG00000177464	1	1	2	0
ENSG00000177465	0	0	0	0
ENSG00000177468	0	0	0	0
ENSG00000177469	3018	3110	4190	3385
ENSG00000177476	0	0	0	0
ENSG00000177479	1912	2396	2338	1848
ENSG00000177483	3	6	3	5
ENSG00000177485	415	614	402	414
ENSG00000177489	0	0	0	0
ENSG00000177494	162	67	102	20
ENSG00000177504	0	0	0	0
ENSG00000177508	29	38	35	27
ENSG00000177511	0	0	0	0
ENSG00000177519	3	1	9	3
ENSG00000177535	0	0	0	0
ENSG00000177542	1180	1250	1741	1505
ENSG00000177548	142	134	133	119
ENSG00000177551	0	0	0	0
ENSG00000177553	0	0	0	0
ENSG00000177556	355	308	449	284
ENSG00000177558	0	0	0	0
ENSG00000177565	1631	2804	1911	1931
ENSG00000177570	194	275	258	234
ENSG00000177575	0	0	0	0
ENSG00000177576	444	448	481	363
ENSG00000177586	0	0	0	0
ENSG00000177590	0	0	0	0
ENSG00000177595	482	384	500	369
ENSG00000177596	0	0	0	0
ENSG00000177599	0	0	0	0
ENSG00000177600	6978	7110	8057	6149
ENSG00000177602	262	371	301	245
ENSG00000177606	1868	824	1228	1186
ENSG00000177613	630	837	741	558
ENSG00000177614	11	12	9	12
ENSG00000177627	0	0	0	0
ENSG00000177628	462	523	621	469
ENSG00000177640	34	31	30	24
ENSG00000177646	863	940	788	647
ENSG00000177663	494	577	510	499
ENSG00000177666	798	808	822	860
ENSG00000177669	0	1	0	1
ENSG00000177673	0	0	0	0
ENSG00000177674	455	450	410	416
ENSG00000177675	176	185	259	175
ENSG00000177679	227	206	258	192
ENSG00000177683	438	720	402	382
ENSG00000177684	0	0	0	0
ENSG00000177685	42	35	56	40
ENSG00000177688	3	0	0	2
ENSG00000177689	0	0	0	0
ENSG00000177692	18	24	27	42
ENSG00000177693	0	0	0	0
ENSG00000177694	10	7	11	9
ENSG00000177697	2656	2620	2808	3027
ENSG00000177699	0	0	0	0
ENSG00000177700	1059	664	1486	771
ENSG00000177706	355	417	367	321
ENSG00000177707	560	981	827	612
ENSG00000177710	1	1	0	0
ENSG00000177721	9	15	21	13
ENSG00000177725	0	1	1	1
ENSG00000177728	731	942	807	1032
ENSG00000177731	3188	3916	3980	4133
ENSG00000177732	666	845	910	879
ENSG00000177733	3484	3388	3452	2469
ENSG00000177736	0	0	0	0
ENSG00000177738	7	11	11	16
ENSG00000177752	0	0	0	0
ENSG00000177757	0	0	0	0
ENSG00000177770	0	0	0	0
ENSG00000177776	0	0	0	0
ENSG00000177788	33	48	49	40
ENSG00000177791	0	0	0	0
ENSG00000177800	0	0	0	0
ENSG00000177803	0	0	0	0
ENSG00000177807	2	1	0	0
ENSG00000177822	0	0	0	0
ENSG00000177830	762	749	1014	808
ENSG00000177839	0	2	7	7
ENSG00000177842	169	176	176	142
ENSG00000177853	666	978	601	591
ENSG00000177854	114	129	128	109
ENSG00000177855	8	16	9	2
ENSG00000177868	99	102	114	78
ENSG00000177873	91	138	103	102
ENSG00000177875	6	3	3	1
ENSG00000177879	3442	4240	5007	3585
ENSG00000177885	2942	3396	3837	3317
ENSG00000177888	317	590	366	461
ENSG00000177889	1728	1942	1785	1286
ENSG00000177910	0	0	0	0
ENSG00000177917	431	670	509	416
ENSG00000177932	0	0	0	0
ENSG00000177938	0	0	0	0
ENSG00000177943	124	106	114	96
ENSG00000177946	120	158	117	86
ENSG00000177947	0	0	0	0
ENSG00000177951	778	1093	986	908
ENSG00000177954	7934	6963	9126	5762
ENSG00000177963	735	534	780	569
ENSG00000177971	782	656	974	621
ENSG00000177981	213	237	236	194
ENSG00000177984	1	2	1	3
ENSG00000177989	27	18	19	13
ENSG00000177990	0	0	0	0
ENSG00000177992	0	1	0	0
ENSG00000177993	0	0	1	0
ENSG00000177994	1	0	1	2
ENSG00000178015	0	0	0	0
ENSG00000178021	0	0	0	0
ENSG00000178026	35	32	55	60
ENSG00000178028	368	373	512	483
ENSG00000178031	0	0	1	0
ENSG00000178033	20	8	16	21
ENSG00000178035	7166	9654	8396	7044
ENSG00000178038	301	312	472	613
ENSG00000178053	670	914	514	637
ENSG00000178055	0	0	0	0
ENSG00000178057	394	340	667	531
ENSG00000178074	482	731	540	502
ENSG00000178075	143	214	178	193
ENSG00000178078	11	13	13	15
ENSG00000178081	5	7	6	6
ENSG00000178082	6	6	8	8
ENSG00000178084	0	0	0	1
ENSG00000178093	19	23	17	19
ENSG00000178096	173	179	187	127
ENSG00000178104	556	677	579	589
ENSG00000178105	1052	1315	1189	776
ENSG00000178107	0	0	1	0
ENSG00000178115	0	2	0	2
ENSG00000178125	0	0	0	0
ENSG00000178127	1346	1384	1607	1026
ENSG00000178130	0	0	0	0
ENSG00000178146	0	1	2	0
ENSG00000178149	502	541	503	460
ENSG00000178150	50	61	66	24
ENSG00000178162	1	1	1	2
ENSG00000178163	923	1242	1056	897
ENSG00000178171	0	0	0	0
ENSG00000178172	0	0	0	0
ENSG00000178175	0	0	0	0
ENSG00000178177	237	341	230	298
ENSG00000178184	274	336	274	215
ENSG00000178187	0	0	1	1
ENSG00000178188	524	515	531	481
ENSG00000178199	6	1	3	3
ENSG00000178201	1	0	0	1
ENSG00000178202	407	437	536	319
ENSG00000178209	11630	12148	18559	19726
ENSG00000178217	3	3	1	1
ENSG00000178222	0	0	0	0
ENSG00000178226	3	1	1	3
ENSG00000178229	126	158	139	124
ENSG00000178233	0	0	0	0
ENSG00000178234	472	586	521	437
ENSG00000178235	0	0	0	0
ENSG00000178243	0	0	0	0
ENSG00000178248	0	0	0	1
ENSG00000178252	2327	2712	2760	2560
ENSG00000178257	0	0	0	0
ENSG00000178279	0	0	0	0
ENSG00000178287	0	0	0	0
ENSG00000178295	364	460	406	235
ENSG00000178297	0	0	1	0
ENSG00000178301	2	8	15	8
ENSG00000178307	463	538	544	469
ENSG00000178338	91	89	104	69
ENSG00000178342	0	0	0	0
ENSG00000178343	0	0	0	0
ENSG00000178358	0	0	0	0
ENSG00000178363	0	0	0	0
ENSG00000178372	0	0	0	0
ENSG00000178381	164	138	158	114
ENSG00000178385	177	264	264	269
ENSG00000178386	0	0	1	0
ENSG00000178394	0	0	0	0
ENSG00000178395	0	0	0	0
ENSG00000178397	0	0	2	0
ENSG00000178401	634	845	594	648
ENSG00000178403	4	11	4	6
ENSG00000178404	2	1	6	3
ENSG00000178409	193	221	209	165
ENSG00000178412	0	0	2	2
ENSG00000178425	691	907	777	653
ENSG00000178429	3	0	3	0
ENSG00000178440	179	172	177	183
ENSG00000178445	198	308	163	191
ENSG00000178449	179	173	219	120
ENSG00000178457	0	0	0	0
ENSG00000178458	2	3	2	3
ENSG00000178460	2	0	2	0
ENSG00000178462	21	9	9	18
ENSG00000178464	43	17	29	36
ENSG00000178467	521	545	604	565
ENSG00000178473	0	0	0	0
ENSG00000178498	1	0	0	0
ENSG00000178502	301	475	364	335
ENSG00000178503	0	0	0	0
ENSG00000178522	0	0	1	0
ENSG00000178531	421	254	393	266
ENSG00000178537	283	320	340	352
